Series W 1—7167 / Sub-annually resolved meteorological data
ID	NO	START 2	YBC D13C	CF 3	START 3	ATM D13C	CF 4	END	
W 6451	6451	2 Jan 1601	-8.98699106323464	Ridley [Supp]	xnp	xnp	xnp	###	
W 6453	6453	9 Nov 1600	-9.14628831312204	Ridley [Supp]	xnp	xnp	xnp	###	
W 6455	6455	20 Sep 1600	-9.3981770895065	Ridley [Supp]	xnp	xnp	xnp	###	
W 6457	6457	6 Aug 1600	-9.47085645976762	Ridley [Supp]	xnp	xnp	xnp	###	
W 6459	6459	27 Jun 1600	-9.3722912863998	Ridley [Supp]	xnp	xnp	xnp	###	
W 6461	6461	21 May 1600	-9.00491200384698	Ridley [Supp]	xnp	xnp	xnp	###	
W 6463	6463	11 Apr 1600	-8.95712282888075	Ridley [Supp]	xnp	xnp	xnp	###	
W 6465	6465	25 Feb 1600	-9.16022682248719	Ridley [Supp]	xnp	xnp	xnp	###	
W 6467	6467	6 Jan 1600	-9.40912877543626	Ridley [Supp]	xnp	xnp	xnp	###	
W 6469	6469	14 Nov 1599	-9.49475104725073	Ridley [Supp]	xnp	xnp	xnp	###	
W 6471	6471	23 Sep 1599	-9.57838210344162	Ridley [Supp]	xnp	xnp	xnp	###	
W 6473	6473	6 Aug 1599	-9.79940703766039	Ridley [Supp]	xnp	xnp	xnp	###	
W 6475	6475	30 Jun 1599	-9.48579057694457	Ridley [Supp]	xnp	xnp	xnp	###	
W 6477	6477	6 Jun 1599	-9.44397504884913	Ridley [Supp]	xnp	xnp	xnp	###	
W 6479	6479	14 May 1599	-8.86851373363089	Ridley [Supp]	xnp	xnp	xnp	###	
W 6481	6481	11 Apr 1599	-8.80778165711132	Ridley [Supp]	xnp	xnp	xnp	###	
W 6483	6483	1 Feb 1599	-9.0775913741081	Ridley [Supp]	xnp	xnp	xnp	###	
W 6485	6485	27 Oct 1598	-9.20702038964162	Ridley [Supp]	xnp	xnp	xnp	###	
W 6487	6487	6 Aug 1598	-9.75460468612956	Ridley [Supp]	xnp	xnp	xnp	###	
W 6489	6489	24 Jun 1598	-9.78148609704806	Ridley [Supp]	xnp	xnp	xnp	###	
W 6491	6491	9 Jun 1598	-9.59032939718317	Ridley [Supp]	xnp	xnp	xnp	###	
W 6493	6493	8 Jun 1598	-9.40713755981266	Ridley [Supp]	xnp	xnp	xnp	###	
W 6495	6495	7 Jun 1598	-9.0517055710014	Ridley [Supp]	xnp	xnp	xnp	###	
W 6497	6497	24 May 1598	-8.87349177268987	Ridley [Supp]	xnp	xnp	xnp	###	
W 6499	6499	11 Apr 1598	-8.66640534783625	Ridley [Supp]	xnp	xnp	xnp	###	
W 6501	6501	4 Dec 1597	-9.26576125053759	Ridley [Supp]	xnp	xnp	xnp	###	
W 6503	6503	6 Aug 1597	-9.45293551915529	Ridley [Supp]	xnp	xnp	xnp	###	
W 6505	6505	2 Jul 1597	-9.40813316762446	Ridley [Supp]	xnp	xnp	xnp	###	
W 6507	6507	10 Jun 1597	-9.10745960846199	Ridley [Supp]	xnp	xnp	xnp	###	
W 6509	6509	17 May 1597	-8.87946541956065	Ridley [Supp]	xnp	xnp	xnp	###	
W 6511	6511	11 Apr 1597	-8.53398950886734	Ridley [Supp]	xnp	xnp	xnp	###	
W 6513	6513	22 Feb 1597	-8.76596612901587	Ridley [Supp]	xnp	xnp	xnp	###	
W 6515	6515	2 Jan 1597	-8.97803059292848	Ridley [Supp]	xnp	xnp	xnp	###	
W 6517	6517	12 Nov 1596	-9.30060752395046	Ridley [Supp]	xnp	xnp	xnp	###	
W 6519	6519	22 Sep 1596	-9.61521959247808	Ridley [Supp]	xnp	xnp	xnp	###	
W 6521	6521	6 Aug 1596	-9.78845535173063	Ridley [Supp]	xnp	xnp	xnp	###	
W 6523	6523	26 Jun 1596	-9.8213104095199	Ridley [Supp]	xnp	xnp	xnp	###	
W 6525	6525	22 May 1596	-9.21896768338317	Ridley [Supp]	xnp	xnp	xnp	###	
W 6527	6527	11 Apr 1596	-9.01926160466013	Ridley [Supp]	xnp	xnp	xnp	###	
W 6529	6529	27 Jan 1596	-9.38823601047312	Ridley [Supp]	xnp	xnp	xnp	###	
W 6531	6531	20 Oct 1595	-9.52150439424385	Ridley [Supp]	xnp	xnp	xnp	###	
W 6533	6533	6 Aug 1595	-9.61896933162841	Ridley [Supp]	xnp	xnp	xnp	###	
W 6535	6535	26 Jun 1595	-9.39221417118269	Ridley [Supp]	xnp	xnp	xnp	###	
W 6537	6537	22 May 1595	-8.80444092634314	Ridley [Supp]	xnp	xnp	xnp	###	
W 6539	6539	11 Apr 1595	-8.70598144878119	Ridley [Supp]	xnp	xnp	xnp	###	
W 6541	6541	23 Feb 1595	-9.03616878767582	Ridley [Supp]	xnp	xnp	xnp	###	
W 6543	6543	5 Jan 1595	-9.42901215774626	Ridley [Supp]	xnp	xnp	xnp	###	
W 6545	6545	16 Nov 1594	-9.49465180945422	Ridley [Supp]	xnp	xnp	xnp	###	
W 6547	6547	26 Sep 1594	-9.43398485863322	Ridley [Supp]	xnp	xnp	xnp	###	
W 6549	6549	6 Aug 1594	-9.55631330045262	Ridley [Supp]	xnp	xnp	xnp	###	
W 6551	6551	11 Jun 1594	-9.19728429641357	Ridley [Supp]	xnp	xnp	xnp	###	
W 6553	6553	11 Apr 1594	-9.15750268931783	Ridley [Supp]	xnp	xnp	xnp	###	
W 6555	6555	21 Jan 1594	-9.34944894355477	Ridley [Supp]	xnp	xnp	xnp	###	
W 6557	6557	18 Oct 1593	-9.63985467535367	Ridley [Supp]	xnp	xnp	xnp	###	
W 6559	6559	6 Aug 1593	-9.71842334936776	Ridley [Supp]	xnp	xnp	xnp	###	
W 6561	6561	24 Jun 1593	-9.61797479145102	Ridley [Supp]	xnp	xnp	xnp	###	
W 6563	6563	21 May 1593	-9.29673831415292	Ridley [Supp]	xnp	xnp	xnp	###	
W 6565	6565	11 Apr 1593	-8.85118431468063	Ridley [Supp]	xnp	xnp	xnp	###	
W 6567	6567	23 Feb 1593	-9.25894578741197	Ridley [Supp]	xnp	xnp	xnp	###	
W 6569	6569	5 Jan 1593	-9.46282652377763	Ridley [Supp]	xnp	xnp	xnp	###	
W 6571	6571	16 Nov 1592	-9.68958168422335	Ridley [Supp]	xnp	xnp	xnp	###	
W 6573	6573	26 Sep 1592	-9.6348819744667	Ridley [Supp]	xnp	xnp	xnp	###	
W 6575	6575	6 Aug 1592	-9.71146156812601	Ridley [Supp]	xnp	xnp	xnp	###	
W 6577	6577	11 Jun 1592	-8.88897684142159	Ridley [Supp]	xnp	xnp	xnp	###	
W 6579	6579	11 Apr 1592	-8.74874667640911	Ridley [Supp]	xnp	xnp	xnp	###	
W 6581	6581	19 Jan 1592	-9.02125068501492	Ridley [Supp]	xnp	xnp	xnp	###	
W 6583	6583	13 Oct 1591	-9.46083744342285	Ridley [Supp]	xnp	xnp	xnp	###	
W 6585	6585	6 Aug 1591	-9.49236610183275	Ridley [Supp]	xnp	xnp	xnp	###	
W 6587	6587	2 Jul 1591	-9.5073086188845	Ridley [Supp]	xnp	xnp	xnp	###	
W 6589	6589	6 Jun 1591	-9.45387566218109	Ridley [Supp]	xnp	xnp	xnp	###	
W 6591	6591	11 May 1591	-9.36735066674786	Ridley [Supp]	xnp	xnp	xnp	###	
W 6593	6593	11 Apr 1591	-8.86411333698675	Ridley [Supp]	xnp	xnp	xnp	###	
W 6595	6595	7 Mar 1591	-8.9029004039051	Ridley [Supp]	xnp	xnp	xnp	###	
W 6597	6597	31 Jan 1591	-8.94964379224259	Ridley [Supp]	xnp	xnp	xnp	###	
W 6599	6599	26 Dec 1590	-9.2688911891859	Ridley [Supp]	xnp	xnp	xnp	###	
W 6601	6601	21 Nov 1590	-9.28516319871515	Ridley [Supp]	xnp	xnp	xnp	###	
W 6603	6603	16 Oct 1590	-9.38876465027395	Ridley [Supp]	xnp	xnp	xnp	###	
W 6605	6605	10 Sep 1590	-9.50232777986725	Ridley [Supp]	xnp	xnp	xnp	###	
W 6607	6607	6 Aug 1590	-9.76317765735047	Ridley [Supp]	xnp	xnp	xnp	###	
W 6609	6609	30 Jun 1590	-9.3060827225876	Ridley [Supp]	xnp	xnp	xnp	###	
W 6611	6611	22 May 1590	-8.86908603787372	Ridley [Supp]	xnp	xnp	xnp	###	
W 6613	6613	11 Apr 1590	-8.80643000669793	Ridley [Supp]	xnp	xnp	xnp	###	
W 6615	6615	29 Jan 1590	-9.11772108222209	Ridley [Supp]	xnp	xnp	xnp	###	
W 6617	6617	21 Oct 1589	-9.29872739450771	Ridley [Supp]	xnp	xnp	xnp	###	
W 6619	6619	6 Aug 1589	-9.38624693011833	Ridley [Supp]	xnp	xnp	xnp	###	
W 6621	6621	26 Jun 1589	-9.35243256408696	Ridley [Supp]	xnp	xnp	xnp	###	
W 6623	6623	22 May 1589	-9.13175335698385	Ridley [Supp]	xnp	xnp	xnp	###	
W 6625	6625	11 Apr 1589	-8.79449552456921	Ridley [Supp]	xnp	xnp	xnp	###	
W 6627	6627	22 Feb 1589	-9.07893401530375	Ridley [Supp]	xnp	xnp	xnp	###	
W 6629	6629	2 Jan 1589	-9.33353630071648	Ridley [Supp]	xnp	xnp	xnp	###	
W 6631	6631	12 Nov 1588	-9.64880553695022	Ridley [Supp]	xnp	xnp	xnp	###	
W 6633	6633	22 Sep 1588	-9.6050457691449	Ridley [Supp]	xnp	xnp	xnp	###	
W 6635	6635	6 Aug 1588	-9.75621587610871	Ridley [Supp]	xnp	xnp	xnp	###	
W 6637	6637	25 Jun 1588	-9.59510036737097	Ridley [Supp]	xnp	xnp	xnp	###	
W 6639	6639	20 May 1588	-9.36436704621568	Ridley [Supp]	xnp	xnp	xnp	###	
W 6641	6641	11 Apr 1588	-9.1706039013184	Ridley [Supp]	xnp	xnp	xnp	###	
W 6643	6643	18 Feb 1588	-9.39474165709465	Ridley [Supp]	xnp	xnp	xnp	###	
W 6645	6645	13 Dec 1587	-9.49635077304655	Ridley [Supp]	xnp	xnp	xnp	###	
W 6647	6647	6 Oct 1587	-9.41267267755675	Ridley [Supp]	xnp	xnp	xnp	###	
W 6649	6649	6 Aug 1587	-9.78125476483324	Ridley [Supp]	xnp	xnp	xnp	###	
W 6651	6651	28 Jun 1587	-9.73045020685729	Ridley [Supp]	xnp	xnp	xnp	###	
W 6653	6653	11 Jun 1587	-9.70554601177105	Ridley [Supp]	xnp	xnp	xnp	###	
W 6655	6655	6 Jun 1587	-9.37681063663255	Ridley [Supp]	xnp	xnp	xnp	###	
W 6657	6657	2 Jun 1587	-9.38876465027395	Ridley [Supp]	xnp	xnp	xnp	###	
W 6659	6659	18 May 1587	-9.59198288217775	Ridley [Supp]	xnp	xnp	xnp	###	
W 6661	6661	11 Apr 1587	-9.29114020553585	Ridley [Supp]	xnp	xnp	xnp	###	
W 6663	6663	6 Dec 1586	-9.81113979893674	Ridley [Supp]	xnp	xnp	xnp	###	
W 6665	6665	6 Aug 1586	-10.0143580308405	Ridley [Supp]	xnp	xnp	xnp	###	
W 6667	6667	1 Jul 1586	-9.88585238419549	Ridley [Supp]	xnp	xnp	xnp	###	
W 6669	6669	6 Jun 1586	-9.87190603494719	Ridley [Supp]	xnp	xnp	xnp	###	
W 6671	6671	14 May 1586	-9.75734673755045	Ridley [Supp]	xnp	xnp	xnp	###	
W 6673	6673	11 Apr 1586	-9.0530561005113	Ridley [Supp]	xnp	xnp	xnp	###	
W 6675	6675	1 Mar 1586	-9.1128261687183	Ridley [Supp]	xnp	xnp	xnp	###	
W 6677	6677	17 Jan 1586	-9.2742053528772	Ridley [Supp]	xnp	xnp	xnp	###	
W 6679	6679	30 Nov 1585	-9.60493306362259	Ridley [Supp]	xnp	xnp	xnp	###	
W 6681	6681	7 Oct 1585	-9.66370696402614	Ridley [Supp]	xnp	xnp	xnp	###	
W 6683	6683	6 Aug 1585	-9.70156134055724	Ridley [Supp]	xnp	xnp	xnp	###	
W 6685	6685	11 Apr 1585	-9.2243969627047	Ridley [Supp]	xnp	xnp	xnp	###	
W 6687	6687	27 Jan 1585	-9.318036736229	Ridley [Supp]	xnp	xnp	xnp	###	
W 6689	6689	21 Nov 1584	-9.29910954796345	Ridley [Supp]	xnp	xnp	xnp	###	
W 6691	6691	24 Sep 1584	-9.3240137430497	Ridley [Supp]	xnp	xnp	xnp	###	
W 6693	6693	6 Aug 1584	-9.3837838112567	Ridley [Supp]	xnp	xnp	xnp	###	
W 6695	6695	4 Jul 1584	-9.31903290403245	Ridley [Supp]	xnp	xnp	xnp	###	
W 6697	6697	16 Jun 1584	-9.0909104770424	Ridley [Supp]	xnp	xnp	xnp	###	
W 6699	6699	24 May 1584	-9.02815190542505	Ridley [Supp]	xnp	xnp	xnp	###	
W 6701	6701	11 Apr 1584	-8.82094900230745	Ridley [Supp]	xnp	xnp	xnp	###	
W 6703	6703	24 Jan 1584	-9.04209825467335	Ridley [Supp]	xnp	xnp	xnp	###	
W 6705	6705	22 Oct 1583	-9.059033107332	Ridley [Supp]	xnp	xnp	xnp	###	
W 6707	6707	6 Aug 1583	-9.26523984264615	Ridley [Supp]	xnp	xnp	xnp	###	
W 6709	6709	8 Jun 1583	-9.28914786992894	Ridley [Supp]	xnp	xnp	xnp	###	
W 6711	6711	11 Apr 1583	-9.03612124785265	Ridley [Supp]	xnp	xnp	xnp	###	
W 6713	6713	10 Feb 1583	-9.1367341960011	Ridley [Supp]	xnp	xnp	xnp	###	
W 6715	6715	8 Dec 1582	-9.0610254429389	Ridley [Supp]	xnp	xnp	xnp	###	
W 6717	6717	16 Oct 1582	-9.2562743324151	Ridley [Supp]	xnp	xnp	xnp	###	
W 6719	6719	6 Aug 1582	-9.3937454892912	Ridley [Supp]	xnp	xnp	xnp	###	
W 6721	6721	25 Jun 1582	-9.3797991400429	Ridley [Supp]	xnp	xnp	xnp	###	
W 6723	6723	6 Jun 1582	-9.3339754210842	Ridley [Supp]	xnp	xnp	xnp	###	
W 6725	6725	19 May 1582	-9.2443203187737	Ridley [Supp]	xnp	xnp	xnp	###	
W 6727	6727	11 Apr 1582	-9.13979739361648	Ridley [Supp]	xnp	xnp	xnp	###	
W 6729	6729	5 Dec 1581	-9.28940663829099	Ridley [Supp]	xnp	xnp	xnp	###	
W 6731	6731	6 Aug 1581	-9.44991456966363	Ridley [Supp]	xnp	xnp	xnp	###	
W 6733	6733	26 Jun 1581	-9.31021322198744	Ridley [Supp]	xnp	xnp	xnp	###	
W 6735	6735	18 May 1581	-9.39839350527241	Ridley [Supp]	xnp	xnp	xnp	###	
W 6737	6737	11 Apr 1581	-9.31021322198744	Ridley [Supp]	xnp	xnp	xnp	###	
W 6739	6739	7 Mar 1581	-9.40929219197056	Ridley [Supp]	xnp	xnp	xnp	###	
W 6741	6741	2 Feb 1581	-9.3280474365844	Ridley [Supp]	xnp	xnp	xnp	###	
W 6743	6743	1 Jan 1581	-9.40235666407174	Ridley [Supp]	xnp	xnp	xnp	###	
W 6745	6745	26 Nov 1580	-9.50638958255401	Ridley [Supp]	xnp	xnp	xnp	###	
W 6747	6747	22 Oct 1580	-9.4489237799638	Ridley [Supp]	xnp	xnp	xnp	###	
W 6749	6749	15 Sep 1580	-9.49945405465519	Ridley [Supp]	xnp	xnp	xnp	###	
W 6751	6751	6 Aug 1580	-9.61933960833476	Ridley [Supp]	xnp	xnp	xnp	###	
W 6753	6753	11 Jun 1580	-9.53908564264844	Ridley [Supp]	xnp	xnp	xnp	###	
W 6755	6755	11 Apr 1580	-9.33399217478339	Ridley [Supp]	xnp	xnp	xnp	###	
W 6757	6757	18 Feb 1580	-9.41523693016954	Ridley [Supp]	xnp	xnp	xnp	###	
W 6759	6759	28 Dec 1579	-9.51629747955232	Ridley [Supp]	xnp	xnp	xnp	###	
W 6761	6761	8 Nov 1579	-9.53215011474962	Ridley [Supp]	xnp	xnp	xnp	###	
W 6763	6763	21 Sep 1579	-9.62330276713409	Ridley [Supp]	xnp	xnp	xnp	###	
W 6765	6765	6 Aug 1579	-9.85514755689458	Ridley [Supp]	xnp	xnp	xnp	###	
W 6767	6767	3 Jul 1579	-9.66095277572767	Ridley [Supp]	xnp	xnp	xnp	###	
W 6769	6769	14 Jun 1579	-9.64410935083054	Ridley [Supp]	xnp	xnp	xnp	###	
W 6771	6771	23 May 1579	-9.46378562546127	Ridley [Supp]	xnp	xnp	xnp	###	
W 6773	6773	11 Apr 1579	-9.31318559108693	Ridley [Supp]	xnp	xnp	xnp	###	
W 6775	6775	11 Feb 1579	-9.39145797737359	Ridley [Supp]	xnp	xnp	xnp	###	
W 6777	6777	9 Dec 1578	-9.56682775424371	Ridley [Supp]	xnp	xnp	xnp	###	
W 6779	6779	6 Oct 1578	-9.55097511904641	Ridley [Supp]	xnp	xnp	xnp	###	
W 6781	6781	6 Aug 1578	-9.74417911051349	Ridley [Supp]	xnp	xnp	xnp	###	
W 6783	6783	7 Jun 1578	-9.74913305901264	Ridley [Supp]	xnp	xnp	xnp	###	
W 6785	6785	11 Apr 1578	-9.43208035506667	Ridley [Supp]	xnp	xnp	xnp	###	
W 6787	6787	18 Feb 1578	-9.45784088726228	Ridley [Supp]	xnp	xnp	xnp	###	
W 6789	6789	2 Jan 1578	-9.62330276713409	Ridley [Supp]	xnp	xnp	xnp	###	
W 6791	6791	21 Nov 1577	-9.66689751392665	Ridley [Supp]	xnp	xnp	xnp	###	
W 6793	6793	14 Oct 1577	-9.59357907613915	Ridley [Supp]	xnp	xnp	xnp	###	
W 6795	6795	9 Sep 1577	-9.76102253541062	Ridley [Supp]	xnp	xnp	xnp	###	
W 6797	6797	6 Aug 1577	-10.0909555054544	Ridley [Supp]	xnp	xnp	xnp	###	
W 6799	6799	9 Jul 1577	-9.85514755689458	Ridley [Supp]	xnp	xnp	xnp	###	
W 6801	6801	23 Jun 1577	-9.74021595171416	Ridley [Supp]	xnp	xnp	xnp	###	
W 6803	6803	16 Jun 1577	-9.86010150539373	Ridley [Supp]	xnp	xnp	xnp	###	
W 6805	6805	14 Jun 1577	-9.85514755689458	Ridley [Supp]	xnp	xnp	xnp	###	
W 6807	6807	11 Jun 1577	-9.60249618343763	Ridley [Supp]	xnp	xnp	xnp	###	
W 6809	6809	10 Jun 1577	-9.64708171993003	Ridley [Supp]	xnp	xnp	xnp	###	
W 6811	6811	7 Jun 1577	-9.54998432934658	Ridley [Supp]	xnp	xnp	xnp	###	
W 6813	6813	6 Jun 1577	-9.45982246666194	Ridley [Supp]	xnp	xnp	xnp	###	
W 6815	6815	3 Jun 1577	-9.39839350527241	Ridley [Supp]	xnp	xnp	xnp	###	
W 6817	6817	14 May 1577	-9.46576720486093	Ridley [Supp]	xnp	xnp	xnp	###	
W 6819	6819	11 Apr 1577	-9.27454479279352	Ridley [Supp]	xnp	xnp	xnp	###	
W 6821	6821	19 Feb 1577	-9.66887909332632	Ridley [Supp]	xnp	xnp	xnp	###	
W 6823	6823	13 Dec 1576	-9.5727724924427	Ridley [Supp]	xnp	xnp	xnp	###	
W 6825	6825	4 Oct 1576	-9.7540870075118	Ridley [Supp]	xnp	xnp	xnp	###	
W 6827	6827	6 Aug 1576	-9.9133642766768	Ridley [Supp]	xnp	xnp	xnp	###	
W 6829	6829	26 Jun 1576	-9.72041042781654	Ridley [Supp]	xnp	xnp	xnp	###	
W 6831	6831	24 May 1576	xnp	xnp	xnp	xnp	xnp	###	
W 6833	6833	11 Apr 1576	-9.43993112174131	Ridley [Supp]	xnp	xnp	xnp	###	
W 6835	6835	23 Jan 1576	-9.43794190680461	Ridley [Supp]	xnp	xnp	xnp	###	
W 6837	6837	16 Oct 1575	-9.63387957806993	Ridley [Supp]	xnp	xnp	xnp	###	
W 6839	6839	6 Aug 1575	-9.77411923110754	Ridley [Supp]	xnp	xnp	xnp	###	
W 6841	6841	26 Jun 1575	-9.75522168920885	Ridley [Supp]	xnp	xnp	xnp	###	
W 6843	6843	18 May 1575	-9.68360995148752	Ridley [Supp]	xnp	xnp	xnp	###	
W 6845	6845	11 Apr 1575	-9.58613841958903	Ridley [Supp]	xnp	xnp	xnp	###	
W 6847	6847	6 Mar 1575	-9.63984722288004	Ridley [Supp]	xnp	xnp	xnp	###	
W 6849	6849	30 Jan 1575	-9.78207609085435	Ridley [Supp]	xnp	xnp	xnp	###	
W 6851	6851	25 Dec 1574	-9.96806768743615	Ridley [Supp]	xnp	xnp	xnp	###	
W 6853	6853	20 Nov 1574	-9.79997902528468	Ridley [Supp]	xnp	xnp	xnp	###	
W 6855	6855	15 Oct 1574	-10.2405901337646	Ridley [Supp]	xnp	xnp	xnp	###	
W 6857	6857	10 Sep 1574	-10.08642597617	Ridley [Supp]	xnp	xnp	xnp	###	
W 6859	6859	6 Aug 1574	-10.2674445354101	Ridley [Supp]	xnp	xnp	xnp	###	
W 6861	6861	5 Jul 1574	-9.94618632313241	Ridley [Supp]	xnp	xnp	xnp	###	
W 6863	6863	8 Jun 1574	-9.78008687591765	Ridley [Supp]	xnp	xnp	xnp	###	
W 6865	6865	12 May 1574	-9.72438885768994	Ridley [Supp]	xnp	xnp	xnp	###	
W 6867	6867	11 Apr 1574	-9.63189036313322	Ridley [Supp]	xnp	xnp	xnp	###	
W 6869	6869	8 Dec 1573	-9.67465848427235	Ridley [Supp]	xnp	xnp	xnp	###	
W 6871	6871	6 Aug 1573	-10.0118304160436	Ridley [Supp]	xnp	xnp	xnp	###	
W 6873	6873	8 Jul 1573	-9.74229179212028	Ridley [Supp]	xnp	xnp	xnp	###	
W 6875	6875	17 Jun 1573	-9.94299353774514	Ridley [Supp]	xnp	xnp	xnp	###	
W 6877	6877	30 May 1573	-9.97364554847091	Ridley [Supp]	xnp	xnp	xnp	###	
W 6879	6879	10 May 1573	-9.92564580401524	Ridley [Supp]	xnp	xnp	xnp	###	
W 6881	6881	11 Apr 1573	-8.90899360784238	Ridley [Supp]	xnp	xnp	xnp	###	
W 6883	6883	7 Mar 1573	-9.1756497968955	Ridley [Supp]	xnp	xnp	xnp	###	
W 6885	6885	31 Jan 1573	-9.03841683185361	Ridley [Supp]	xnp	xnp	xnp	###	
W 6887	6887	26 Dec 1572	-9.11328599847739	Ridley [Supp]	xnp	xnp	xnp	###	
W 6889	6889	20 Nov 1572	-9.52074578573673	Ridley [Supp]	xnp	xnp	xnp	###	
W 6891	6891	16 Oct 1572	-9.67548952711876	Ridley [Supp]	xnp	xnp	xnp	###	
W 6893	6893	10 Sep 1572	-9.54269132107549	Ridley [Supp]	xnp	xnp	xnp	###	
W 6895	6895	6 Aug 1572	-9.88524384519693	Ridley [Supp]	xnp	xnp	xnp	###	
W 6897	6897	5 Jul 1572	-9.31130124861803	Ridley [Supp]	xnp	xnp	xnp	###	
W 6899	6899	9 Jun 1572	-9.29491546628856	Ridley [Supp]	xnp	xnp	xnp	###	
W 6901	6901	13 May 1572	-9.59162040840954	Ridley [Supp]	xnp	xnp	xnp	###	
W 6903	6903	11 Apr 1572	-9.13022612568168	Ridley [Supp]	xnp	xnp	xnp	###	
W 6905	6905	6 Aug 1571	-9.51812079971181	Ridley [Supp]	xnp	xnp	xnp	###	
W 6907	6907	9 Jun 1571	-9.43744731616336	Ridley [Supp]	xnp	xnp	xnp	###	
W 6909	6909	11 Apr 1571	-9.30166543035264	Ridley [Supp]	xnp	xnp	xnp	###	
W 6911	6911	23 Jan 1571	-9.53432723517	Ridley [Supp]	xnp	xnp	xnp	###	
W 6913	6913	2 Nov 1570	-9.58103894300475	Ridley [Supp]	xnp	xnp	xnp	###	
W 6915	6915	6 Aug 1570	-9.71572844332684	Ridley [Supp]	xnp	xnp	xnp	###	
W 6917	6917	11 Apr 1570	-9.12857939531822	Ridley [Supp]	xnp	xnp	xnp	###	
W 6919	6919	27 Jan 1570	-9.28333944096128	Ridley [Supp]	xnp	xnp	xnp	###	
W 6921	6921	8 Dec 1569	-9.41900719694483	Ridley [Supp]	xnp	xnp	xnp	###	
W 6923	6923	20 Oct 1569	-9.60869096970203	Ridley [Supp]	xnp	xnp	xnp	###	
W 6925	6925	6 Aug 1569	-9.88490145571542	Ridley [Supp]	xnp	xnp	xnp	###	
W 6927	6927	11 Apr 1569	-9.32824137582232	Ridley [Supp]	xnp	xnp	xnp	###	
W 6929	6929	5 Jan 1569	-9.73566855455961	Ridley [Supp]	xnp	xnp	xnp	###	
W 6931	6931	9 Oct 1568	-10.1215415002227	Ridley [Supp]	xnp	xnp	xnp	###	
W 6933	6933	6 Aug 1568	-10.139133797868	Ridley [Supp]	xnp	xnp	xnp	###	
W 6935	6935	25 Jun 1568	-10.0506505732889	Ridley [Supp]	xnp	xnp	xnp	###	
W 6937	6937	21 May 1568	-9.86447221665191	Ridley [Supp]	xnp	xnp	xnp	###	
W 6939	6939	11 Apr 1568	-9.18372040610255	Ridley [Supp]	xnp	xnp	xnp	###	
W 6941	6941	23 Feb 1568	-9.49511548740646	Ridley [Supp]	xnp	xnp	xnp	###	
W 6943	6943	7 Jan 1568	-9.4836209833843	Ridley [Supp]	xnp	xnp	xnp	###	
W 6945	6945	18 Nov 1567	-9.46234392274753	Ridley [Supp]	xnp	xnp	xnp	###	
W 6947	6947	29 Sep 1567	-9.76672817181098	Ridley [Supp]	xnp	xnp	xnp	###	
W 6949	6949	6 Aug 1567	-9.93820008500399	Ridley [Supp]	xnp	xnp	xnp	###	
W 6951	6951	9 Jun 1567	-9.47398516511891	Ridley [Supp]	xnp	xnp	xnp	###	
W 6953	6953	11 Apr 1567	-9.30587192969692	Ridley [Supp]	xnp	xnp	xnp	###	
W 6955	6955	9 Feb 1567	-9.4023116336559	Ridley [Supp]	xnp	xnp	xnp	###	
W 6957	6957	7 Dec 1566	-9.57502267068676	Ridley [Supp]	xnp	xnp	xnp	###	
W 6959	6959	6 Oct 1566	-9.5783976527188	Ridley [Supp]	xnp	xnp	xnp	###	
W 6961	6961	6 Aug 1566	-9.61345181392114	Ridley [Supp]	xnp	xnp	xnp	###	
W 6963	6963	20 Jun 1566	-9.28865463005521	Ridley [Supp]	xnp	xnp	xnp	###	
W 6965	6965	18 May 1566	-9.18000303458899	Ridley [Supp]	xnp	xnp	xnp	###	
W 6967	6967	11 Apr 1566	-9.06173192511842	Ridley [Supp]	xnp	xnp	xnp	###	
W 6969	6969	21 Feb 1566	-9.55800102217735	Ridley [Supp]	xnp	xnp	xnp	###	
W 6971	6971	24 Dec 1565	-9.21914956530844	Ridley [Supp]	xnp	xnp	xnp	###	
W 6973	6973	19 Oct 1565	-9.15055753917903	Ridley [Supp]	xnp	xnp	xnp	###	
W 6975	6975	6 Aug 1565	-9.36579018521022	Ridley [Supp]	xnp	xnp	xnp	###	
W 6977	6977	11 Apr 1565	-9.02993781262674	Ridley [Supp]	xnp	xnp	xnp	###	
W 6979	6979	27 Jan 1565	-9.21276869000946	Ridley [Supp]	xnp	xnp	xnp	###	
W 6981	6981	20 Nov 1564	-9.19587670677301	Ridley [Supp]	xnp	xnp	xnp	###	
W 6983	6983	23 Sep 1564	-9.60724618088414	Ridley [Supp]	xnp	xnp	xnp	###	
W 6985	6985	6 Aug 1564	-9.62413816412059	Ridley [Supp]	xnp	xnp	xnp	###	
W 6987	6987	26 Jun 1564	-9.48602136001081	Ridley [Supp]	xnp	xnp	xnp	###	
W 6989	6989	20 May 1564	-9.68077599026632	Ridley [Supp]	xnp	xnp	xnp	###	
W 6991	6991	11 Apr 1564	-9.25648911720968	Ridley [Supp]	xnp	xnp	xnp	###	
W 6993	6993	29 Feb 1564	-9.67779505204813	Ridley [Supp]	xnp	xnp	xnp	###	
W 6995	6995	16 Jan 1564	-9.36082195484656	Ridley [Supp]	xnp	xnp	xnp	###	
W 6997	6997	28 Nov 1563	-9.25350817899148	Ridley [Supp]	xnp	xnp	xnp	###	
