								Orientation	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1																														
								Assigned to	VA	CC	RL	PV	VA	VA	RQ	RL	RL		VA	CC	RL	PV	VA	VA	RQ	RL	RL																														
		WJP19VA	WJP19CC	WJP19RL	WJP19PV	WJP19RQ																																																			
USA	United States	0.78	0.73	0.71	1.00	0.71			" 	0.81 "	" 	0.73 "	" 	0.79 "	" 	1.00 "	" 	0.75 "	" 	0.78 "	" 	0.71 "	" 	0.65 "	" 	0.68 "		0.81	0.73	0.79	1.00	0.75	0.78	0.71	0.65	0.68																														
URY	Uruguay	0.76	0.77	0.67	1.00	0.69			" 	0.79 "	" 	0.77 "	" 	0.70 "	" 	1.00 "	" 	0.80 "	" 	0.70 "	" 	0.69 "	" 	0.73 "	" 	0.58 "		0.79	0.77	0.70	1.00	0.80	0.70	0.69	0.73	0.58																														
UZB	Uzbekistan	0.32	0.33	0.61	1.00	0.45			" 	0.30 "	" 	0.33 "	" 	0.87 "	" 	1.00 "	" 	0.36 "	" 	0.31 "	" 	0.45 "	" 	0.51 "	" 	0.44 "		0.30	0.33	0.87	1.00	0.36	0.31	0.45	0.51	0.44																														
VEN	Venezuela	0.28	0.25	0.22	1.00	0.21			" 	0.18 "	" 	0.25 "	" 	0.23 "	" 	1.00 "	" 	0.33 "	" 	0.32 "	" 	0.21 "	" 	0.29 "	" 	0.13 "		0.18	0.25	0.23	1.00	0.33	0.32	0.21	0.29	0.13																														
VNM	Vietnam	0.49	0.45	0.59	1.00	0.43			" 	0.49 "	" 	0.45 "	" 	0.81 "	" 	1.00 "	" 	0.54 "	" 	0.43 "	" 	0.43 "	" 	0.47 "	" 	0.50 "		0.49	0.45	0.81	1.00	0.54	0.43	0.43	0.47	0.50																														
ZMB	Zambia	0.46	0.40	0.52	1.00	0.45			" 	0.50 "	" 	0.40 "	" 	0.63 "	" 	1.00 "	" 	0.45 "	" 	0.43 "	" 	0.45 "	" 	0.50 "	" 	0.42 "		0.50	0.40	0.63	1.00	0.45	0.43	0.45	0.50	0.42																														
ZWE	Zimbabwe	0.28	0.29	0.49	1.00	0.35			" 	0.26 "	" 	0.29 "	" 	0.65 "	" 	1.00 "	" 	0.28 "	" 	0.30 "	" 	0.35 "	" 	0.46 "	" 	0.36 "		0.26	0.29	0.65	1.00	0.28	0.30	0.35	0.46	0.36																														


WGI2014: Table 1
		Averaged Rescaled Data							Original Data										Rescaled Data																																						
				 				  	Factor 1: Limited Government Powers	Factor 2: Absence of Corruption	Factor 5.1: Crime is effectively controlled (Order and Security)	Factor 5.2: Civil conflict is effectively limited (Order and Security)	Factor 4: Fundamental Rights	Factor 3: Open Government 	Factor 6: Regulatory Enforcement	Factor 7: Civil Justice	Factor 8: Criminal Justice		Factor 1: Limited Government Powers	Factor 2: Absence of Corruption	Factor 5.1: Crime is effectively controlled (Order and Security)	Factor 5.2: Civil conflict is effectively limited (Order and Security)	Factor 4: Fundamental Rights	Factor 3: Open Government 	Factor 6: Regulatory Enforcement	Factor 7: Civil Justice	Factor 8: Criminal Justice																														
								Max	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1																														
								Min	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0																														
								Orientation	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1																														
								Assigned to	VA	CC	RL	PV	VA	VA	RQ	RL	RL		VA	CC	RL	PV	VA	VA	RQ	RL	RL																														
		WJP14VA	WJP14CC	WJP14RL	WJP14PV	WJP14RQ																																																			
AFG	Afghanistan	0.42	0.23	0.41	0.26	0.36			" 	0.44 "	" 	0.23 "	" 	0.68 "	" 	0.26 "	" 	0.38 "	" 	0.43 "	" 	0.36 "	" 	0.32 "	" 	0.24 "		0.44	0.23	0.68	0.26	0.38	0.43	0.36	0.32	0.24																														
ALB	Albania	0.56	0.36	0.59	1.00	0.45			" 	0.55 "	" 	0.36 "	" 	0.85 "	" 	1.00 "	" 	0.60 "	" 	0.52 "	" 	0.45 "	" 	0.50 "	" 	0.43 "	 	0.55	0.36	0.85	1.00	0.60	0.52	0.45	0.50	0.43																														
ARG	Argentina	0.57	0.48	0.49	1.00	0.43			" 	0.49 "	" 	0.48 "	" 	0.54 "	" 	1.00 "	" 	0.66 "	" 	0.56 "	" 	0.43 "	" 	0.55 "	" 	0.39 "		0.49	0.48	0.54	1.00	0.66	0.56	0.43	0.55	0.39																														
AUS	Australia	0.80	0.84	0.80	1.00	0.81			" 	0.83 "	" 	0.84 "	" 	0.91 "	" 	1.00 "	" 	0.82 "	" 	0.74 "	" 	0.81 "	" 	0.74 "	" 	0.77 "		0.83	0.84	0.91	1.00	0.82	0.74	0.81	0.74	0.77																														
AUT	Austria	0.82	0.83	0.84	1.00	0.81			" 	0.85 "	" 	0.83 "	" 	0.92 "	" 	1.00 "	" 	0.87 "	" 	0.72 "	" 	0.81 "	" 	0.79 "	" 	0.82 "		0.85	0.83	0.92	1.00	0.87	0.72	0.81	0.79	0.82																														
BGD	Bangladesh	0.44	0.27	0.49	1.00	0.37			" 	0.44 "	" 	0.27 "	" 	0.74 "	" 	1.00 "	" 	0.42 "	" 	0.47 "	" 	0.37 "	" 	0.39 "	" 	0.33 "		0.44	0.27	0.74	1.00	0.42	0.47	0.37	0.39	0.33																														
BLR	Belarus	0.42	0.50	0.67	1.00	0.55			" 	0.35 "	" 	0.50 "	" 	0.91 "	" 	1.00 "	" 	0.46 "	" 	0.46 "	" 	0.55 "	" 	0.62 "	" 	0.48 "		0.35	0.50	0.91	1.00	0.46	0.46	0.55	0.62	0.48																														
BEL	Belgium	0.78	0.81	0.75	1.00	0.73			" 	0.81 "	" 	0.81 "	" 	0.87 "	" 	1.00 "	" 	0.84 "	" 	0.70 "	" 	0.73 "	" 	0.72 "	" 	0.67 "		0.81	0.81	0.87	1.00	0.84	0.70	0.73	0.72	0.67																														
BLZ	Belize	0.51	0.48	0.48	1.00	0.44			" 	0.47 "	" 	0.48 "	" 	0.65 "	" 	1.00 "	" 	0.50 "	" 	0.55 "	" 	0.44 "	" 	0.49 "	" 	0.29 "		0.47	0.48	0.65	1.00	0.50	0.55	0.44	0.49	0.29																														
BOL	Bolivia	0.46	0.34	0.43	1.00	0.40			" 	0.38 "	" 	0.34 "	" 	0.68 "	" 	1.00 "	" 	0.53 "	" 	0.45 "	" 	0.40 "	" 	0.37 "	" 	0.25 "		0.38	0.34	0.68	1.00	0.53	0.45	0.40	0.37	0.25																														
BIH	Bosnia and Herzegovina	0.61	0.43	0.63	1.00	0.53			" 	0.57 "	" 	0.43 "	" 	0.86 "	" 	1.00 "	" 	0.66 "	" 	0.59 "	" 	0.53 "	" 	0.52 "	" 	0.51 "		0.57	0.43	0.86	1.00	0.66	0.59	0.53	0.52	0.51																														
BWA	Botswana	0.59	0.65	0.67	1.00	0.66			" 	0.63 "	" 	0.65 "	" 	0.80 "	" 	1.00 "	" 	0.56 "	" 	0.57 "	" 	0.66 "	" 	0.61 "	" 	0.61 "		0.63	0.65	0.80	1.00	0.56	0.57	0.66	0.61	0.61																														
BRA	Brazil	0.59	0.46	0.48	1.00	0.51			" 	0.61 "	" 	0.46 "	" 	0.54 "	" 	1.00 "	" 	0.61 "	" 	0.56 "	" 	0.51 "	" 	0.53 "	" 	0.37 "		0.61	0.46	0.54	1.00	0.61	0.56	0.51	0.53	0.37																														
BGR	Bulgaria	0.58	0.39	0.62	1.00	0.49			" 	0.53 "	" 	0.39 "	" 	0.87 "	" 	1.00 "	" 	0.67 "	" 	0.54 "	" 	0.49 "	" 	0.54 "	" 	0.44 "		0.53	0.39	0.87	1.00	0.67	0.54	0.49	0.54	0.44																														
BFA	Burkina Faso	0.46	0.38	0.54	1.00	0.46			" 	0.41 "	" 	0.38 "	" 	0.80 "	" 	1.00 "	" 	0.55 "	" 	0.43 "	" 	0.46 "	" 	0.47 "	" 	0.36 "		0.41	0.38	0.80	1.00	0.55	0.43	0.46	0.47	0.36																														
KHM	Cambodia	0.37	0.27	0.48	1.00	0.33			" 	0.33 "	" 	0.27 "	" 	0.86 "	" 	1.00 "	" 	0.42 "	" 	0.36 "	" 	0.33 "	" 	0.29 "	" 	0.28 "		0.33	0.27	0.86	1.00	0.42	0.36	0.33	0.29	0.28																														
CMR	Cameroon	0.44	0.25	0.43	0.75	0.39			" 	0.44 "	" 	0.25 "	" 	0.62 "	" 	0.75 "	" 	0.50 "	" 	0.39 "	" 	0.39 "	" 	0.37 "	" 	0.32 "		0.44	0.25	0.62	0.75	0.50	0.39	0.39	0.37	0.32																														
CAN	Canada	0.77	0.81	0.78	1.00	0.77			" 	0.78 "	" 	0.81 "	" 	0.92 "	" 	1.00 "	" 	0.79 "	" 	0.75 "	" 	0.77 "	" 	0.70 "	" 	0.72 "		0.78	0.81	0.92	1.00	0.79	0.75	0.77	0.70	0.72																														
CHL	Chile	0.72	0.72	0.65	1.00	0.65			" 	0.74 "	" 	0.72 "	" 	0.78 "	" 	1.00 "	" 	0.74 "	" 	0.68 "	" 	0.65 "	" 	0.61 "	" 	0.56 "		0.74	0.72	0.78	1.00	0.74	0.68	0.65	0.61	0.56																														
CHN	China	0.39	0.51	0.57	0.83	0.46			" 	0.41 "	" 	0.51 "	" 	0.79 "	" 	0.83 "	" 	0.32 "	" 	0.43 "	" 	0.46 "	" 	0.48 "	" 	0.45 "		0.41	0.51	0.79	0.83	0.32	0.43	0.46	0.48	0.45																														
COL	Colombia	0.55	0.43	0.45	0.94	0.49			" 	0.55 "	" 	0.43 "	" 	0.50 "	" 	0.94 "	" 	0.55 "	" 	0.56 "	" 	0.49 "	" 	0.51 "	" 	0.34 "		0.55	0.43	0.50	0.94	0.55	0.56	0.49	0.51	0.34																														
CRI	Costa Rica	0.75	0.68	0.63	1.00	0.62			" 	0.78 "	" 	0.68 "	" 	0.69 "	" 	1.00 "	" 	0.78 "	" 	0.68 "	" 	0.62 "	" 	0.63 "	" 	0.57 "		0.78	0.68	0.69	1.00	0.78	0.68	0.62	0.63	0.57																														
CIV	Cote d'Ivoire	0.45	0.40	0.57	0.75	0.46			" 	0.47 "	" 	0.40 "	" 	0.78 "	" 	0.75 "	" 	0.47 "	" 	0.40 "	" 	0.46 "	" 	0.54 "	" 	0.38 "		0.47	0.40	0.78	0.75	0.47	0.40	0.46	0.54	0.38																														
HRV	Croatia	0.61	0.54	0.70	1.00	0.48			" 	0.59 "	" 	0.54 "	" 	0.97 "	" 	1.00 "	" 	0.67 "	" 	0.58 "	" 	0.48 "	" 	0.54 "	" 	0.58 "		0.59	0.54	0.97	1.00	0.67	0.58	0.48	0.54	0.58																														
CZE	Czech Republic	0.73	0.66	0.75	1.00	0.63			" 	0.74 "	" 	0.66 "	" 	0.87 "	" 	1.00 "	" 	0.80 "	" 	0.64 "	" 	0.63 "	" 	0.69 "	" 	0.69 "		0.74	0.66	0.87	1.00	0.80	0.64	0.63	0.69	0.69																														
DNK	Denmark	0.87	0.96	0.86	1.00	0.81			" 	0.92 "	" 	0.96 "	" 	0.92 "	" 	1.00 "	" 	0.91 "	" 	0.78 "	" 	0.81 "	" 	0.83 "	" 	0.84 "		0.92	0.96	0.92	1.00	0.91	0.78	0.81	0.83	0.84																														
DOM	Dominican Republic	0.54	0.36	0.50	1.00	0.42			" 	0.49 "	" 	0.36 "	" 	0.63 "	" 	1.00 "	" 	0.61 "	" 	0.52 "	" 	0.42 "	" 	0.51 "	" 	0.37 "		0.49	0.36	0.63	1.00	0.61	0.52	0.42	0.51	0.37																														
ECU	Ecuador	0.48	0.45	0.42	1.00	0.49			" 	0.40 "	" 	0.45 "	" 	0.51 "	" 	1.00 "	" 	0.53 "	" 	0.51 "	" 	0.49 "	" 	0.41 "	" 	0.35 "		0.40	0.45	0.51	1.00	0.53	0.51	0.49	0.41	0.35																														
EGY	Egypt	0.38	0.47	0.55	0.92	0.39			" 	0.39 "	" 	0.47 "	" 	0.84 "	" 	0.92 "	" 	0.32 "	" 	0.42 "	" 	0.39 "	" 	0.39 "	" 	0.43 "		0.39	0.47	0.84	0.92	0.32	0.42	0.39	0.39	0.43																														
SLV	El Salvador	0.55	0.43	0.47	1.00	0.48			" 	0.52 "	" 	0.43 "	" 	0.58 "	" 	1.00 "	" 	0.62 "	" 	0.51 "	" 	0.48 "	" 	0.51 "	" 	0.34 "		0.52	0.43	0.58	1.00	0.62	0.51	0.48	0.51	0.34																														
EST	Estonia	0.78	0.78	0.78	1.00	0.75			" 	0.79 "	" 	0.78 "	" 	0.88 "	" 	1.00 "	" 	0.81 "	" 	0.72 "	" 	0.75 "	" 	0.75 "	" 	0.71 "		0.79	0.78	0.88	1.00	0.81	0.72	0.75	0.75	0.71																														
ETH	Ethiopia	0.36	0.47	0.51	0.94	0.36			" 	0.36 "	" 	0.47 "	" 	0.78 "	" 	0.94 "	" 	0.32 "	" 	0.39 "	" 	0.36 "	" 	0.36 "	" 	0.39 "		0.36	0.47	0.78	0.94	0.32	0.39	0.36	0.36	0.39																														
FIN	Finland	0.85	0.90	0.85	1.00	0.79			" 	0.88 "	" 	0.90 "	" 	0.92 "	" 	1.00 "	" 	0.91 "	" 	0.76 "	" 	0.79 "	" 	0.78 "	" 	0.85 "		0.88	0.90	0.92	1.00	0.91	0.76	0.79	0.78	0.85																														
FRA	France	0.75	0.75	0.75	1.00	0.74			" 	0.78 "	" 	0.75 "	" 	0.88 "	" 	1.00 "	" 	0.78 "	" 	0.69 "	" 	0.74 "	" 	0.70 "	" 	0.66 "		0.78	0.75	0.88	1.00	0.78	0.69	0.74	0.70	0.66																														
GEO	Georgia	0.62	0.73	0.71	1.00	0.62			" 	0.62 "	" 	0.73 "	" 	0.96 "	" 	1.00 "	" 	0.64 "	" 	0.61 "	" 	0.62 "	" 	0.63 "	" 	0.54 "		0.62	0.73	0.96	1.00	0.64	0.61	0.62	0.63	0.54																														
DEU	Germany	0.81	0.83	0.83	1.00	0.77			" 	0.85 "	" 	0.83 "	" 	0.90 "	" 	1.00 "	" 	0.87 "	" 	0.72 "	" 	0.77 "	" 	0.82 "	" 	0.76 "		0.85	0.83	0.90	1.00	0.87	0.72	0.77	0.82	0.76																														
GHA	Ghana	0.65	0.44	0.63	1.00	0.57			" 	0.69 "	" 	0.44 "	" 	0.80 "	" 	1.00 "	" 	0.69 "	" 	0.56 "	" 	0.57 "	" 	0.61 "	" 	0.50 "		0.69	0.44	0.80	1.00	0.69	0.56	0.57	0.61	0.50																														
GRC	Greece	0.63	0.54	0.63	1.00	0.54			" 	0.65 "	" 	0.54 "	" 	0.81 "	" 	1.00 "	" 	0.65 "	" 	0.57 "	" 	0.54 "	" 	0.59 "	" 	0.49 "		0.65	0.54	0.81	1.00	0.65	0.57	0.54	0.59	0.49																														
GTM	Guatemala	0.52	0.33	0.37	1.00	0.40			" 	0.51 "	" 	0.33 "	" 	0.45 "	" 	1.00 "	" 	0.56 "	" 	0.48 "	" 	0.40 "	" 	0.36 "	" 	0.30 "		0.51	0.33	0.45	1.00	0.56	0.48	0.40	0.36	0.30																														
HND	Honduras	0.46	0.34	0.36	1.00	0.40			" 	0.45 "	" 	0.34 "	" 	0.41 "	" 	1.00 "	" 	0.45 "	" 	0.49 "	" 	0.40 "	" 	0.45 "	" 	0.21 "		0.45	0.34	0.41	1.00	0.45	0.49	0.40	0.45	0.21																														
HKG	"Hong Kong SAR, China"	0.68	0.84	0.83	1.00	0.75			" 	0.71 "	" 	0.84 "	" 	0.94 "	" 	1.00 "	" 	0.70 "	" 	0.63 "	" 	0.75 "	" 	0.76 "	" 	0.79 "		0.71	0.84	0.94	1.00	0.70	0.63	0.75	0.76	0.79																														
HUN	Hungary	0.55	0.50	0.65	1.00	0.51			" 	0.49 "	" 	0.50 "	" 	0.86 "	" 	1.00 "	" 	0.65 "	" 	0.51 "	" 	0.51 "	" 	0.53 "	" 	0.55 "		0.49	0.50	0.86	1.00	0.65	0.51	0.51	0.53	0.55																														
IND	India	0.58	0.40	0.54	0.67	0.45			" 	0.62 "	" 	0.40 "	" 	0.73 "	" 	0.67 "	" 	0.54 "	" 	0.57 "	" 	0.45 "	" 	0.42 "	" 	0.47 "		0.62	0.40	0.73	0.67	0.54	0.57	0.45	0.42	0.47																														
IDN	Indonesia	0.58	0.37	0.58	1.00	0.51			" 	0.64 "	" 	0.37 "	" 	0.95 "	" 	1.00 "	" 	0.52 "	" 	0.58 "	" 	0.51 "	" 	0.43 "	" 	0.35 "		0.64	0.37	0.95	1.00	0.52	0.58	0.51	0.43	0.35																														
IRN	Iran	0.31	0.42	0.50	0.92	0.54			" 	0.37 "	" 	0.42 "	" 	0.55 "	" 	0.92 "	" 	0.22 "	" 	0.35 "	" 	0.54 "	" 	0.56 "	" 	0.39 "		0.37	0.42	0.55	0.92	0.22	0.35	0.54	0.56	0.39																														
ITA	Italy	0.68	0.59	0.68	1.00	0.56			" 	0.69 "	" 	0.59 "	" 	0.83 "	" 	1.00 "	" 	0.74 "	" 	0.61 "	" 	0.56 "	" 	0.58 "	" 	0.63 "		0.69	0.59	0.83	1.00	0.74	0.61	0.56	0.58	0.63																														
JAM	Jamaica	0.59	0.53	0.59	1.00	0.53			" 	0.61 "	" 	0.53 "	" 	0.80 "	" 	1.00 "	" 	0.66 "	" 	0.51 "	" 	0.53 "	" 	0.52 "	" 	0.46 "		0.61	0.53	0.80	1.00	0.66	0.51	0.53	0.52	0.46																														
JPN	Japan	0.75	0.86	0.80	1.00	0.76			" 	0.76 "	" 	0.86 "	" 	0.92 "	" 	1.00 "	" 	0.76 "	" 	0.72 "	" 	0.76 "	" 	0.74 "	" 	0.74 "		0.76	0.86	0.92	1.00	0.76	0.72	0.76	0.74	0.74																														
JOR	Jordan	0.49	0.59	0.70	1.00	0.51			" 	0.49 "	" 	0.59 "	" 	0.94 "	" 	1.00 "	" 	0.52 "	" 	0.46 "	" 	0.51 "	" 	0.62 "	" 	0.55 "		0.49	0.59	0.94	1.00	0.52	0.46	0.51	0.62	0.55																														
KAZ	Kazakhstan	0.42	0.45	0.59	1.00	0.51			" 	0.37 "	" 	0.45 "	" 	0.85 "	" 	1.00 "	" 	0.46 "	" 	0.44 "	" 	0.51 "	" 	0.51 "	" 	0.42 "		0.37	0.45	0.85	1.00	0.46	0.44	0.51	0.51	0.42																														
KEN	Kenya	0.50	0.27	0.51	0.72	0.45			" 	0.56 "	" 	0.27 "	" 	0.74 "	" 	0.72 "	" 	0.49 "	" 	0.46 "	" 	0.45 "	" 	0.47 "	" 	0.32 "		0.56	0.27	0.74	0.72	0.49	0.46	0.45	0.47	0.32																														
KGZ	Kyrgyzstan	0.51	0.30	0.54	1.00	0.42			" 	0.51 "	" 	0.30 "	" 	0.84 "	" 	1.00 "	" 	0.51 "	" 	0.50 "	" 	0.42 "	" 	0.46 "	" 	0.34 "		0.51	0.30	0.84	1.00	0.51	0.50	0.42	0.46	0.34																														
LBN	Lebanon	0.52	0.37	0.55	0.87	0.41			" 	0.56 "	" 	0.37 "	" 	0.80 "	" 	0.87 "	" 	0.55 "	" 	0.45 "	" 	0.41 "	" 	0.45 "	" 	0.39 "		0.56	0.37	0.80	0.87	0.55	0.45	0.41	0.45	0.39																														
LBR	Liberia	0.53	0.28	0.46	0.83	0.37			" 	0.54 "	" 	0.28 "	" 	0.63 "	" 	0.83 "	" 	0.58 "	" 	0.48 "	" 	0.37 "	" 	0.44 "	" 	0.32 "		0.54	0.28	0.63	0.83	0.58	0.48	0.37	0.44	0.32																														
MKD	"Macedonia, FYR"	0.54	0.52	0.63	1.00	0.50			" 	0.47 "	" 	0.52 "	" 	0.87 "	" 	1.00 "	" 	0.57 "	" 	0.57 "	" 	0.50 "	" 	0.57 "	" 	0.44 "		0.47	0.52	0.87	1.00	0.57	0.57	0.50	0.57	0.44																														
MDG	Madagascar	0.46	0.35	0.49	1.00	0.40			" 	0.44 "	" 	0.35 "	" 	0.72 "	" 	1.00 "	" 	0.47 "	" 	0.47 "	" 	0.40 "	" 	0.41 "	" 	0.35 "		0.44	0.35	0.72	1.00	0.47	0.47	0.40	0.41	0.35																														
MWI	Malawi	0.55	0.36	0.52	1.00	0.44			" 	0.57 "	" 	0.36 "	" 	0.58 "	" 	1.00 "	" 	0.59 "	" 	0.50 "	" 	0.44 "	" 	0.52 "	" 	0.45 "		0.57	0.36	0.58	1.00	0.59	0.50	0.44	0.52	0.45																														
MYS	Malaysia	0.48	0.63	0.66	0.94	0.47			" 	0.52 "	" 	0.63 "	" 	0.85 "	" 	0.94 "	" 	0.48 "	" 	0.43 "	" 	0.47 "	" 	0.57 "	" 	0.58 "		0.52	0.63	0.85	0.94	0.48	0.43	0.47	0.57	0.58																														
MEX	Mexico	0.54	0.33	0.41	0.75	0.50			" 	0.51 "	" 	0.33 "	" 	0.47 "	" 	0.75 "	" 	0.56 "	" 	0.56 "	" 	0.50 "	" 	0.44 "	" 	0.31 "		0.51	0.33	0.47	0.75	0.56	0.56	0.50	0.44	0.31																														
MDA	Moldova	0.52	0.28	0.55	1.00	0.42			" 	0.45 "	" 	0.28 "	" 	0.88 "	" 	1.00 "	" 	0.55 "	" 	0.55 "	" 	0.42 "	" 	0.43 "	" 	0.34 "		0.45	0.28	0.88	1.00	0.55	0.55	0.42	0.43	0.34																														
MNG	Mongolia	0.54	0.42	0.60	1.00	0.48			" 	0.54 "	" 	0.42 "	" 	0.82 "	" 	1.00 "	" 	0.61 "	" 	0.46 "	" 	0.48 "	" 	0.55 "	" 	0.42 "		0.54	0.42	0.82	1.00	0.61	0.46	0.48	0.55	0.42																														
MAR	Morocco	0.51	0.49	0.57	0.92	0.53			" 	0.57 "	" 	0.49 "	" 	0.87 "	" 	0.92 "	" 	0.45 "	" 	0.51 "	" 	0.53 "	" 	0.51 "	" 	0.33 "		0.57	0.49	0.87	0.92	0.45	0.51	0.53	0.51	0.33																														
MMR	Myanmar	0.36	0.42	0.52	0.81	0.40			" 	0.45 "	" 	0.42 "	" 	0.89 "	" 	0.81 "	" 	0.31 "	" 	0.32 "	" 	0.40 "	" 	0.37 "	" 	0.30 "		0.45	0.42	0.89	0.81	0.31	0.32	0.40	0.37	0.30																														
NPL	Nepal	0.58	0.39	0.57	1.00	0.50			" 	0.62 "	" 	0.39 "	" 	0.85 "	" 	1.00 "	" 	0.56 "	" 	0.56 "	" 	0.50 "	" 	0.42 "	" 	0.42 "		0.62	0.39	0.85	1.00	0.56	0.56	0.50	0.42	0.42																														
NLD	Netherlands	0.83	0.89	0.84	1.00	0.82			" 	0.87 "	" 	0.89 "	" 	0.91 "	" 	1.00 "	" 	0.85 "	" 	0.76 "	" 	0.82 "	" 	0.86 "	" 	0.75 "		0.87	0.89	0.91	1.00	0.85	0.76	0.82	0.86	0.75																														
NZL	New Zealand	0.83	0.90	0.81	1.00	0.82			" 	0.85 "	" 	0.90 "	" 	0.89 "	" 	1.00 "	" 	0.83 "	" 	0.81 "	" 	0.82 "	" 	0.78 "	" 	0.77 "		0.85	0.90	0.89	1.00	0.83	0.81	0.82	0.78	0.77																														
NIC	Nicaragua	0.42	0.37	0.45	1.00	0.41			" 	0.35 "	" 	0.37 "	" 	0.67 "	" 	1.00 "	" 	0.46 "	" 	0.44 "	" 	0.41 "	" 	0.36 "	" 	0.33 "		0.35	0.37	0.67	1.00	0.46	0.44	0.41	0.36	0.33																														
NGA	Nigeria	0.47	0.27	0.40	0.04	0.44			" 	0.51 "	" 	0.27 "	" 	0.34 "	" 	0.04 "	" 	0.44 "	" 	0.46 "	" 	0.44 "	" 	0.50 "	" 	0.36 "		0.51	0.27	0.34	0.04	0.44	0.46	0.44	0.50	0.36																														
NOR	Norway	0.86	0.93	0.86	0.92	0.86			" 	0.88 "	" 	0.93 "	" 	0.91 "	" 	0.92 "	" 	0.90 "	" 	0.81 "	" 	0.86 "	" 	0.86 "	" 	0.82 "		0.88	0.93	0.91	0.92	0.90	0.81	0.86	0.86	0.82																														
PAK	Pakistan	0.44	0.35	0.43	0.04	0.36			" 	0.49 "	" 	0.35 "	" 	0.58 "	" 	0.04 "	" 	0.39 "	" 	0.45 "	" 	0.36 "	" 	0.40 "	" 	0.31 "		0.49	0.35	0.58	0.04	0.39	0.45	0.36	0.40	0.31																														
PAN	Panama	0.57	0.49	0.51	1.00	0.54			" 	0.53 "	" 	0.49 "	" 	0.70 "	" 	1.00 "	" 	0.62 "	" 	0.55 "	" 	0.54 "	" 	0.50 "	" 	0.32 "		0.53	0.49	0.70	1.00	0.62	0.55	0.54	0.50	0.32																														
PER	Peru	0.58	0.34	0.44	1.00	0.50			" 	0.60 "	" 	0.34 "	" 	0.55 "	" 	1.00 "	" 	0.60 "	" 	0.55 "	" 	0.50 "	" 	0.43 "	" 	0.34 "		0.60	0.34	0.55	1.00	0.60	0.55	0.50	0.43	0.34																														
PHL	Philippines	0.56	0.49	0.52	0.81	0.50			" 	0.61 "	" 	0.49 "	" 	0.73 "	" 	0.81 "	" 	0.52 "	" 	0.54 "	" 	0.50 "	" 	0.46 "	" 	0.38 "		0.61	0.49	0.73	0.81	0.52	0.54	0.50	0.46	0.38																														
POL	Poland	0.74	0.65	0.78	1.00	0.60			" 	0.77 "	" 	0.65 "	" 	0.94 "	" 	1.00 "	" 	0.77 "	" 	0.67 "	" 	0.60 "	" 	0.65 "	" 	0.74 "		0.77	0.65	0.94	1.00	0.77	0.67	0.60	0.65	0.74																														
PRT	Portugal	0.74	0.71	0.73	1.00	0.57			" 	0.79 "	" 	0.71 "	" 	0.88 "	" 	1.00 "	" 	0.80 "	" 	0.64 "	" 	0.57 "	" 	0.65 "	" 	0.67 "		0.79	0.71	0.88	1.00	0.80	0.64	0.57	0.65	0.67																														
KOR	Republic of Korea	0.75	0.82	0.82	1.00	0.78			" 	0.79 "	" 	0.82 "	" 	0.90 "	" 	1.00 "	" 	0.73 "	" 	0.73 "	" 	0.78 "	" 	0.80 "	" 	0.76 "		0.79	0.82	0.90	1.00	0.73	0.73	0.78	0.80	0.76																														
ROM	Romania	0.63	0.52	0.70	1.00	0.54			" 	0.63 "	" 	0.52 "	" 	0.89 "	" 	1.00 "	" 	0.73 "	" 	0.53 "	" 	0.54 "	" 	0.63 "	" 	0.60 "		0.63	0.52	0.89	1.00	0.73	0.53	0.54	0.63	0.60																														
RUS	Russia	0.45	0.44	0.57	0.70	0.46			" 	0.39 "	" 	0.44 "	" 	0.84 "	" 	0.70 "	" 	0.47 "	" 	0.49 "	" 	0.46 "	" 	0.50 "	" 	0.36 "		0.39	0.44	0.84	0.70	0.47	0.49	0.46	0.50	0.36																														
SEN	Senegal	0.60	0.53	0.60	1.00	0.52			" 	0.66 "	" 	0.53 "	" 	0.83 "	" 	1.00 "	" 	0.63 "	" 	0.52 "	" 	0.52 "	" 	0.53 "	" 	0.44 "		0.66	0.53	0.83	1.00	0.63	0.52	0.52	0.53	0.44																														
SRB	Serbia	0.53	0.41	0.59	1.00	0.43			" 	0.50 "	" 	0.41 "	" 	0.91 "	" 	1.00 "	" 	0.58 "	" 	0.51 "	" 	0.43 "	" 	0.47 "	" 	0.38 "		0.50	0.41	0.91	1.00	0.58	0.51	0.43	0.47	0.38																														
SLE	Sierra Leone	0.48	0.30	0.38	1.00	0.39			" 	0.52 "	" 	0.30 "	" 	0.37 "	" 	1.00 "	" 	0.53 "	" 	0.39 "	" 	0.39 "	" 	0.43 "	" 	0.33 "		0.52	0.30	0.37	1.00	0.53	0.39	0.39	0.43	0.33																														
SGP	Singapore	0.70	0.93	0.87	1.00	0.86			" 	0.76 "	" 	0.93 "	" 	0.94 "	" 	1.00 "	" 	0.72 "	" 	0.63 "	" 	0.86 "	" 	0.84 "	" 	0.82 "		0.76	0.93	0.94	1.00	0.72	0.63	0.86	0.84	0.82																														
